csf	white_matter	global_signal	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	cosine08	cosine09	cosine10	cosine11	trans_x	trans_y	trans_z	rot_x	rot_y	rot_z
4128.995686074017	3921.022289665812	4523.5147892658415	0.9388590000000002	57.380211	0.22642475000000006	0.0048765410999999995	-0.0389246045	0.04992018980000001	-0.0103316095	-0.0186926006	0.0116092047	0.00027838259999999997	0.0134145724	-0.0246119568	0.022088040299999997	-0.0280365256	0.043461152	0.0316257148	0.0081740699	-0.0189613236	-0.0375515554	-0.039218701099999996	-0.0232114404	0.0032563513	0.0282566267	0.040522694	0.0345266937	0.0129707998	-0.0144305501	-0.183165	0.776532	0.270368	0.0263578	0.000999203	-0.00811099
4125.931782461462	3915.2678572605373	4520.91579055712	0.959897	58.665993	0.16162809999999997	0.0097554186	-0.0335969542	0.0339951791	-0.033103617099999996	0.0039237861	0.0267553896	-0.00282366	0.0108493168	-0.0408736755	0.0045581158	-0.0319122023	0.0290460727	0.0315580196	0.007964529	-0.0192446912	-0.037717224	-0.0390669256	-0.0226810598	0.004001533	0.0288675135	0.0406282463	0.0339446048	0.0118508223	-0.015622985700000001	-0.193517	0.798757	0.308968	0.0276218	0.0008902009999999998	-0.007674969999999999
4119.129598634019	3917.1326456823335	4519.7246352159445	0.984743	60.184486	0.0719889500000001	0.012001054099999998	-0.051607133099999994	-0.0061926788	-0.043696374100000004	0.0055762967	0.0229574304	-0.0033700749	0.0061172056999999995	-0.043733378200000006	-0.0526747155	-0.022939194399999998	0.0321243036	0.0314901081	0.0077547698	-0.0195268717	-0.0378787564	-0.038908456200000004	-0.022145083	0.0047453709	0.0294657379	0.040711244300000005	0.0333392519	0.0107210174	-0.0168000033	-0.223985	0.81072	0.310378	0.0278924	0.000608252	-0.00768538
4123.075398446287	3920.207156588037	4532.8987213910905	0.995854	60.863552	0.15454835	0.0076700129	-0.0634136988	-0.023520645	0.0145235173	-0.0375177655	0.0037564862	0.0038284856	0.007121455400000001	-0.0321317764	-0.0342277147	-0.006287209300000001	0.0199092107	0.0314219808	0.007544798	-0.0198078478	-0.0380361351	-0.03874332	-0.021603642200000002	0.0054876152000000004	0.0300510377	0.0407716419	0.032711049900000004	0.0095823219	-0.0179604414	-0.245554	0.795019	0.255686	0.0271869	0.000396115	-0.00801947
4129.097683546332	3911.803323816327	4539.769892511674	0.987648	60.362019	0.12156329999999985	-0.003829533	-0.0384290393	0.0420537645	-0.0063168397	-0.0310754563	0.0334607404	0.0107239604	0.0154489204	-0.038120274700000005	0.011305881799999999	-0.0269607364	0.0478949745	0.0313536381	0.0073346193	-0.020087601899999998	-0.038189342599999995	-0.038571545299999996	-0.0210568711	0.0062280165	0.0306231562	0.0408094055	0.0320604295	0.0084356802	-0.0191031547	-0.24417	0.7995419999999999	0.278224	0.0264969	-0.000355651	-0.00844007
4134.42271536323	3915.9758860260936	4539.857084488142	0.966277	59.055935	0.11086541500000006	1.91418e-05	-0.0163584317	0.037924699900000004	-0.0370037078	0.00042867629999999995	0.0116230423	0.0094977295	0.00079188	-0.0264825947	0.020590293200000002	-0.0204382046	0.034834900499999995	0.0312850806	0.007124239599999999	-0.020366117	-0.0383383623	-0.0383931616	-0.0205049045	0.0069663263	0.0311818423	0.0408245143	0.0313878364	0.007282043	-0.0202270154	-0.259755	0.782826	0.298781	0.0263229	4.97673e-05	-0.0090208
4135.703978492728	3915.83113395974	4551.789951600114	1.035564	63.290504	0.13046863500000003	-0.004773364	-0.023573019900000002	-0.0042171779	-0.0442551871	0.0109484923	0.0232121529	0.0062475262	0.0103261262	-0.011877900700000001	-0.030598325099999997	-0.0256528963	0.0380016663	0.0312163086	0.0069136645	-0.020643375800000002	-0.0384831777	-0.038208199500000005	-0.0199478787	0.0077022966	0.031726851	0.0408169597	0.030693731600000003	0.006122367199999999	-0.0213309146	-0.282186	0.770047	0.297167	0.025892	0.00012646	-0.0103861
4155.107483805956	3918.536632047233	4563.00160498735	1.015209	62.046482	0.12823419999999996	-0.0046685371	-0.021732789900000004	-0.0453912569	-0.0077967252	-0.033825427000000005	0.0147651252	0.0060872476	0.0088484738	-0.013136164799999999	-0.0404962053	-0.0073891087	0.0248886921	0.0311473226	0.0067028999	-0.0209193612	-0.038623773	-0.0380166905	-0.0193859309	0.0084356802	0.0322579433	0.040786746	0.029978590899999998	0.0049576142	-0.0224137627	-0.262101	0.794159	0.32881	0.0259101	0.000425304	-0.00965516
4170.139110822761	3928.045583709176	4574.555065878096	1.02719	62.778721	0.22927849999999975	-0.0189842056	-0.0066267808999999995	-0.0064480933999999995	0.005980301899999999	-0.051346104000000004	-0.011223029099999999	0.0157528572	-0.0070190107	-0.013566340500000001	0.0022824341	-0.0202981039	0.021152627599999998	0.0310781232	0.0064919516	-0.0211940563	-0.0387601328	-0.037818667599999994	-0.0188192	0.0091662308	0.0327748862	0.0407338899	0.0292429044	0.0037887501	-0.023474491099999998	-0.231718	0.760949	0.248354	0.024423	0.000386484	-0.00947649
4173.2847872903885	3928.3994713122966	4569.638999083147	0.988913	60.439335	0.13426045000000014	-0.0226061187	0.010541231399999998	0.0307713262	-0.0169181699	-0.0084995643	0.0037135376	0.0164554874	0.0047725716999999996	-0.0030419365	0.037647847799999995	-0.027011175699999997	0.0242981264	0.031008710699999997	0.0062808252	-0.0214674439	-0.0388922421	-0.0376141647	-0.0182478258	0.0098937032	0.0332774529	0.0406584209	0.028487176200000002	0.0026167441	-0.0245120531	-0.187273	0.7506239999999998	0.234722	0.0244725	0.000823913	-0.008646249999999998
4171.911474967601	3940.290999357482	4566.473407405597	1.152232	70.420929	0.38951034999999995	-0.0175463394	0.026754329700000003	0.0177788499	-0.0389932372	-0.0156717181	0.0031747678000000005	0.011906610900000001	0.0015078423	-0.0039262911	0.0237631075	0.0141521716	0.0033755040999999997	0.030939085800000002	0.0060695267	-0.021739507400000004	-0.0390200864	-0.0374032167	-0.0176719491	0.0106178529	0.0337654231	0.040560380800000004	0.0277119244	0.0014425682	-0.0255254246	-0.143767	0.774157	0.269673	0.0276555	0.00101131	-0.00626624
4178.139506874502	3936.9768001906464	4575.384004681016	1.032941	63.130238	0.20209869999999994	-0.0168820911	0.027926613599999997	-0.018887806899999998	-0.0541169709	0.0139318346	-0.0030833564000000003	0.0111271458	-0.005348408000000001	0.0067208779	-0.012392767399999999	0.0173900445	0.0034601535	0.0308692487	0.005858061800000001	-0.0220102299	-0.0391436518	-0.0371858599	-0.0170917122	0.011338436799999999	0.0342385826	0.040439824	0.0269176802	0.000267196	-0.0265136055	-0.233478	0.762951	0.305983	0.0273885	0.000986296	-0.00727166
4185.652387902166	3935.374124442664	4586.802399728997	1.0167	62.137604	0.18698520000000007	-0.016748609299999998	0.0285664054	-0.053942167699999995	-0.0245707557	-0.0042251482	-0.0040144174	0.0126907469	-0.0104001938	0.0121504303	-0.029922681800000003	0.0230364904	-0.0162487735	0.0307992002	0.0056464361999999995	-0.0222795946	-0.039262924500000004	-0.0369621315	-0.0165072582	0.0120552129	0.034696723900000004	0.040296817400000004	0.0261049879	-0.0009083978	-0.0274756208	-0.267733	0.751751	0.262054	0.0268962	0.00113331	-0.00858437
4224.136075997443	3957.061228089041	4606.16212629044	1.047714	64.033081	0.3807203499999999	-0.0230685998	0.0471411746	-0.0576742832	0.0075199326	-0.0050734891	-0.0339011867	0.0127578192	-0.026022349500000003	0.0393234608	-0.0096763375	0.030362708399999997	-0.024384734300000002	0.0307289405	0.0054346559	-0.022547585099999996	-0.0393778917	-0.036732069900000004	-0.0159187312	0.0127679405	0.0351396461	0.0401314405	0.025274404599999998	-0.0020832383	-0.028410521	-0.291157	0.680803	0.0518519	0.025596	0.000979465	-0.008653249999999998
4195.387305455418	3953.0285084479865	4596.247913561272	0.986402	60.285896	0.29541974999999987	-0.0162294407	0.0358659636	-0.027193150899999997	0.013871371100000002	-0.028535707900000002	-0.0367565977	0.0087076891	-0.0124825792	0.0285592938	0.014954267	0.024974044100000002	-0.0071615095	0.0306584702	0.0052227266	-0.022814184700000004	-0.039488540600000004	-0.0364957144	-0.0153262765	0.0134763802	0.0355671549	0.0399437851	0.0244264995	-0.0032563513	-0.0293173833	-0.235519	0.709559	0.10711300000000001	0.0279225	0.000687442	-0.00815648
4201.767288010955	3957.609194795597	4595.561768617701	0.9625800000000002	58.829945	0.18950890000000004	-0.021315372599999997	0.059497363600000006	0.0168151412	0.0009429567	-0.04374273150000001	-0.0319206617	0.0034270444	-0.0145962004	0.0214232549	0.0521639172	0.010559676399999999	-0.0117821502	0.030587789700000003	0.005010654	-0.023079377	-0.0395948592	-0.0362531055	-0.0147300403	0.0141802941	0.035979062799999996	0.0397339553	0.0235618537	-0.0044267638	-0.030195312999999998	-0.226005	0.731251	0.214561	0.0284318	0.00112068	-0.008081919999999998
4213.945110057237	3946.9279083465694	4599.176960514951	0.950533	58.093708	0.16357974999999997	-0.023179935099999997	0.0730591661	0.0184231716	-0.0110719441	-0.0024959567	-0.027488098500000002	0.0077747669	-0.018861789	0.0184165	0.0618145985	0.0093027377	-0.013659699099999999	0.030516899700000003	0.0047984442	-0.023343145699999998	-0.039696835800000004	-0.0360042848	-0.0141301697	0.014879445900000001	0.036375189	0.0395020675	0.0226810598	-0.0055935054000000005	-0.031043443599999998	-0.235651	0.720874	0.123765	0.0277542	0.000841495	-0.007983489999999998
4227.262940408791	3957.907429236015	4605.970932634618	1.011215	61.802387	0.36475274999999985	-0.0230625015	0.0717053901	-0.0094537552	0.0021327216	0.0383552151	-0.039961279700000005	0.0128590176	-0.037613648900000005	0.0447209405	0.029005296099999998	0.008865416999999999	-0.0223432228	0.0304458004	0.0045861027000000006	-0.0236054745	-0.0397944591	-0.035749295099999995	-0.0135268127	0.015573600600000001	0.0367553599	0.0392482507	0.021784721400000002	-0.0067556084999999995	-0.031860938	-0.232713	0.645611	-0.0275475	0.0255439	0.00116827	-0.007815779999999998
4223.0441122084585	3953.2722937350622	4590.066930990446	1.043852	63.797073	0.36249279999999995	-0.015424746599999999	0.0584070917	-0.0323031127	-0.025339847999999998	0.0662428224	-0.0089852431	0.011326448999999999	-0.0196493996	0.0383831544	0.0024515878	0.016367302	-0.0084596433	0.0303744925	0.0043736356	-0.023866347200000002	-0.0398877185	-0.0354881798	-0.012920118100000001	0.0162625253	0.0371194087	0.0389726455	0.0208734528	-0.0079121095	-0.0326469895	-0.208429	0.70679	0.07499029999999998	0.0277822	0.00042502	-0.00730749
4218.015215386732	3949.58760945717	4580.481063421299	1.004981	61.421391	0.21545145000000002	-0.007159625500000001	0.030043324399999998	-0.0584620009	0.0105458276	0.0192186639	-0.0049656549	0.003926941	-0.0038050095	0.0346697387	-0.0414096852	0.033879796600000005	-0.015331881299999999	0.0303029764	0.004161048499999999	-0.024125747700000002	-0.039976603799999996	-0.0352209838	-0.0123102357	0.0169459884	0.0374671757	0.0386754051	0.0199478787	-0.0090620492	-0.0334008223	-0.227761	0.7461189999999999	0.182829	0.0283124	0.000720015	-0.00746133
4239.50088511479	3956.9058239039	4583.002832476989	1.023618	62.560394	0.1912542	-0.013456853700000002	0.0295452065	-0.0398329015	0.057137922300000005	-0.0010777951	-0.0329724602	0.0062488234999999994	-0.0225893956	0.0319294706	-0.0073709911999999995	0.0189393807	-0.0323186197	0.030231252599999998	0.0039483473	-0.02438366	-0.0400611053	-0.034947752900000004	-0.011697315900000001	0.0176237606	0.0377985083	0.0383566945	0.0190086332	-0.010204474100000001	-0.034121692599999996	-0.264884	0.710319	0.107595	0.0275852	0.000757019	-0.00755907
4216.362254608556	3953.814121806816	4581.060913874714	1.014423	61.99847	0.26431095000000004	-0.0140438696	0.0348884313	0.0115092652	0.0348384844	0.0314918888	-0.0417267466	0.0118955896	-0.0320753297	0.0357554139	0.035758038900000004	0.0063417284	-0.0236464589	0.0301593216	0.0037355378999999996	-0.024640068199999997	-0.0401412135	-0.0346685339	-0.01108151	0.0182956142	0.0381132613	0.0380166905	0.0180563602	-0.011338436799999999	-0.0348088889	-0.257192	0.647733	-0.0126517	0.0263515	0.0008768839999999998	-0.00768123
4205.036657859784	3952.510925535706	4562.228588602072	0.978064	59.776325	0.26795205	-0.0057925482999999995	0.0312481927	0.025488211299999997	0.0198337651	0.050753825999999995	-0.0260682908	0.0071532199	-0.0085131408	0.0340974055	0.0349181106	0.00135355	-0.0095246932	0.030087184	0.0035226260999999997	-0.0248949564	-0.0402169198	-0.0343833746	-0.0104629698	0.0189613236	0.0384112965	0.037655582	0.0170917122	-0.012462996899999999	-0.035461733100000004	-0.195739	0.681905	0.0552348	0.0276718	0.000794813	-0.00699479
4197.601578615422	3946.646332090652	4557.367881145845	0.997893	60.988178	0.21961355	0.0020982173	0.0097007952	-0.0019646162	-0.004379317	0.0620428589	0.0009778664	0.0042456277	-0.004184564	0.0234343506	-0.0090413934	0.013400071999999999	-0.0011615774000000001	0.03001484	0.0033096178	-0.025148309100000002	-0.0402882159	-0.0340923239	-0.0098418481	0.0196206651	0.038692483300000004	0.0372735694	0.0161153505	-0.0135772219	-0.036079580800000004	-0.192201	0.728545	0.158053	0.0286182	0.000769706	-0.00663395
4204.981178343892	3937.722990586209	4554.732478622736	0.998151	61.003952	0.09567265000000003	-0.0009510835000000001	-0.0052445864	-0.036782369	0.030971585	0.0185338174	-0.006858747199999999	0.0009763717	-0.0131918014	0.0188013216	-0.0395641953	0.0119261651	-0.0235996543	0.029942290400000002	0.0030965185999999997	-0.0254001105	-0.0403550939	-0.0337954316	-0.009218298100000001	0.0202734174	0.0389566983	0.0368708647	0.015127943999999999	-0.0146801879	-0.0366618223	-0.225878	0.742135	0.16469	0.0283852	0.000977839	-0.00702819
4205.588475503819	3948.418334041795	4559.2146734777725	1.027568	62.801815	0.22119684999999997	-0.0089828467	-2.09807e-05	-0.000630625	0.0601607524	0.0098465321	-0.033429259700000005	0.0046284545	-0.0211114492	0.020830566499999998	0.0047973841	0.0049700001	-0.031119051800000002	0.0298695356	0.0028833346	-0.025650345	-0.0404175466	-0.0334927487	-0.008592473599999999	0.0209193612	0.0392038256	0.0364476915	0.0141301697	-0.015770980100000002	-0.037207883	-0.23916	0.704408	0.0768567	0.0274498	0.00123679	-0.00748093
4204.378723047925	3947.047031080787	4554.859596726524	0.960341	58.693115	0.16221879999999989	0.0013084117	0.008518098	0.033034572000000005	0.0350310123	0.024622557000000003	-0.0283242514	0.0022588267	-0.0160220331	0.0123506474	0.0343983408	0.0025029413	-0.008472073299999999	0.029796576	0.0026700715999999998	-0.025898997400000002	-0.040475567000000004	-0.0331843269	-0.007964529	0.021558279700000002	0.039433756699999996	0.0360042848	0.013122711200000001	-0.0168486939	-0.037717224	-0.212146	0.7230579999999999	0.129491	0.0284997	0.00134945	-0.00759678
4190.952030525828	3945.624828226787	4544.9270929722825	1.007681	61.58643	0.25955150000000005	0.0047335251	-0.0007518981	0.018532869599999998	-0.0059195616000000005	0.047754653700000003	0.0182564576	-0.0053527222	0.0050068783	0.0007173769	0.011694376599999999	-0.0144946388	-0.0020840095999999997	0.0297234122	0.0024567353	-0.0261460521	-0.0405291488	-0.0328702192	-0.0073346193	0.0221899583	0.039646391	0.0355408907	0.012106259099999999	-0.0179124358	-0.038189342599999995	-0.20734	0.784389	0.227589	0.0295271	0.00114919	-0.00691811
4174.588319873491	3932.987723922569	4537.372987116632	1.008619	61.6437	0.16228744999999997	0.0129805966	-0.0351350582	-0.0270466129	0.0001862575	0.010606058500000001	0.0322529112	-0.005816639	0.0040048093	-0.0175805111	-0.04903961849999999	-0.0012977388	-0.0022716179	0.029650044700000003	0.0022433317	-0.026391494100000003	-0.0405782861	-0.0325504794	-0.0067028999	0.022814184700000004	0.039841635	0.0350577665	0.01108151	-0.0189613236	-0.038623773	-0.23886	0.815544	0.280283	0.0296616	0.000661231	-0.00723402
4158.541906640106	3936.1026907191713	4536.733212515779	0.999224	61.069515	0.056203949999999905	0.008094364100000001	-0.0302127956	0.009268482	0.0447308561	-0.0176938201	-0.0117617324	-0.0056279926	0.0047510315999999995	-0.015251858899999998	-0.007772903100000001	-0.008820902299999999	-0.0037750249	0.029576474	0.0020298666	-0.0266353081	-0.0406229735	-0.032225162200000004	-0.0060695267	0.0234307494	0.0400194031	0.034555180299999995	0.0100491661	-0.0199944874	-0.0390200864	-0.247576	0.821847	0.251489	0.0296616	0.000419022	-0.00722841
4146.990587305707	3923.813346988023	4526.833145273831	0.964633	58.955414	0.10958325	0.008330133100000001	-0.0256367113	0.0556334239	0.0040346635	0.0040993184	0.026746936000000002	-0.0067847535999999995	0.013755995900000002	-0.0457045755	0.023548875299999997	-0.0232556156	0.0218044461	0.0295027005	0.0018163457999999999	-0.0268774791	-0.0406632062	-0.0318943234	-0.0054346559	0.0240394454	0.0401796174	0.0340334111	0.0090099351	-0.0210110705	-0.0393778917	-0.224872	0.843249	0.277305	0.0302104	0.000213167	-0.00726698
4120.583875300549	3925.232440802286	4521.669247645291	1.008515	61.637356	0.12241414999999997	0.006181068499999999	-0.041681719900000004	0.014610988200000001	-0.037426788100000004	0.030110706600000002	0.024397919	0.0007054864	0.0010179880999999999	-0.033129423399999997	-0.0238555119	-0.0039084604	0.0143630623	0.0294287249	0.0016027753	-0.027117992200000003	-0.0406989797	-0.0315580196	-0.0047984442	0.024640068199999997	0.0403222077	0.0334927487	0.007964529	-0.0220102299	-0.039696835800000004	-0.238925	0.8630649999999999	0.303524	0.0299405	-0.000477046	-0.00755339
4143.762428875551	3924.7727345530493	4536.455892274229	1.071695	65.498749	0.1490835999999998	-0.004993845	-0.050513442	-0.0316301466	0.0049398406	-0.0336349334	0.021729907000000003	0.0085556348	0.0098394989	-0.0375417182	-0.0551574552	0.021453863700000003	0.0194871688	0.0293545475	0.0013891607999999998	-0.0273568325	-0.0407302901	-0.0312163086	-0.004161048499999999	0.025232416	0.040447111200000004	0.0329334931	0.0069136645	-0.022991137000000002	-0.039976603799999996	-0.219401	0.8672999999999998	0.354536	0.0287067	-0.000444714	-0.00777351
4153.739660173724	3928.7091765474047	4542.460715583513	1.024346	62.604897	0.20422879999999993	-0.0102830758	-0.0200302956	0.039883282799999996	-0.0030101412	-0.0432811018	0.0142926502	0.0094095903	-0.0038368609000000004	-0.0376551327	0.0248863068	0.0119949419	0.043301274400000006	0.0292801689	0.0011755082	-0.0275939854	-0.040757134	-0.0308692487	-0.0035226260999999997	0.02581629	0.0405542733	0.0323559548	0.005858061800000001	-0.023952978399999998	-0.0402169198	-0.276203	0.847138	0.343081	0.0294208	-0.00174147	-0.007468169999999999
4139.308160350475	3922.586444373112	4541.828293041514	1.0336630000000002	63.17432	0.288909215	-0.012077223400000002	-0.006597768100000001	0.0341131418	-0.0313829829	-0.012552654	-0.0003873492	0.0132029086	-0.0098799531	-0.037274592	0.027186125	0.010324779000000001	0.0085853717	0.029205589700000003	0.0009618233999999999	-0.0278294361	-0.0407795084	-0.030516899700000003	-0.0028833346	0.026391494100000003	0.040643647000000005	0.0317604544	0.0047984442	-0.0248949564	-0.0404175466	-0.204641	0.8452969999999999	0.318611	0.0284182	-5.92357e-05	-0.00633228
4137.290758758816	3931.81242845181	4548.320845126137	1.03105	63.014652	0.26309114999999983	-0.011027695300000001	-0.0159686976	-0.0137178075	-0.0480502326	0.007318843199999999	0.0017480019	0.0130334019	-0.009513569	-0.0142755228	-0.026474487999999997	0.024311592799999997	0.0141594805	0.029130810299999997	0.0007481122000000001	-0.028063170099999996	-0.0407974108	-0.0301593216	-0.0022433317	0.026957835099999997	0.040715193	0.0311473226	0.0037355378999999996	-0.02581629	-0.0405782861	-0.2606	0.800753	0.231884	0.0291768	-9.81387e-05	-0.007052
4156.7996628407045	3930.2297327713472	4555.564136897079	1.000595	61.153351	0.10969438500000007	-0.0129899818	-0.029541623700000002	-0.0507574851	-0.005814888000000001	-0.0287431356	0.0023116187	0.0078794243	-0.0009151930999999999	-0.0032068803	-0.037537577999999995	0.0274396608	-0.0011579978	0.029055831299999998	0.0005343805	-0.0282951731	-0.0408108394	-0.029796576	-0.0016027753	0.027515122799999996	0.04076888	0.030516899700000003	0.0026700715999999998	-0.0267162151	-0.0406989797	-0.274961	0.800545	0.252305	0.0281006	7.3799e-05	-0.00729795
4155.732800026235	3928.704589632821	4566.650771780192	1.010023	61.729534	0.12242854999999997	-0.0115934526	-0.0036645296000000003	0.0125881862	0.0054367676	-0.047238040300000006	-0.0078820759	0.0075531290000000004	0.00033255910000000005	-0.015526169499999999	0.0144482978	0.0090702537	0.0044815637	0.028980653	0.0003206342	-0.0285254307	-0.040819792599999995	-0.0294287249	-0.0009618233999999999	0.028063170099999996	0.0408046845	0.0298695356	0.0016027753	-0.0275939854	-0.0407795084	-0.293765	0.788109	0.236879	0.0288015	0.00012636	-0.00805974
4155.087109688395	3926.01330797697	4567.69829006592	0.925864	56.586021	0.1457006500000002	-0.009168725	0.0190845342	0.031294282799999996	-0.017391115	-0.0150806322	-0.0025324256	0.005525362099999999	0.0009004713	-0.0165703167	0.0434081239	-0.0033944729	0.0090556871	0.0289052762	0.00010687899999999999	-0.0287539287	-0.0408242694	-0.029055831299999998	-0.0003206342	0.0286017929	0.0408225906	0.029205589700000003	0.0005343805	-0.028448873	-0.040819792599999995	-0.256081	0.792674	0.260836	0.027839	0.000626813	-0.00818668
4171.437994695777	3933.623556515816	4574.555063332113	1.00252	61.270958	0.20775065	-0.011557498000000001	0.013225111000000001	-0.012106893799999999	-0.042932455599999995	0.027481308700000002	-0.0110896595	0.0064956299	-0.021306994300000003	-0.0026871906	0.0018338967999999998	0.0111030937	-0.008421801	0.0288297013	-0.00010687899999999999	-0.028980653	-0.0408242694	-0.0286779591	0.0003206342	0.029130810299999997	0.0408225906	0.0285254307	-0.0005343805	-0.0292801689	-0.040819792599999995	-0.242871	0.759051	0.13834900000000003	0.0283506	0.0007336359999999999	-0.00803649
4172.947491630366	3920.6466336345597	4563.219367471631	0.985637	60.239113	0.1011562000000001	-0.0079741077	-0.0023074098	-0.0436668318	-0.0149976239	0.011754298	0.0055072602	0.0061109399	-0.003946381	-0.0046373207	-0.0395673062	0.009049959599999999	-0.0083039464	0.0287539287	-0.0003206342	-0.029205589700000003	-0.040819792599999995	-0.0282951731	0.0009618233999999999	0.029650044700000003	0.0408046845	0.0278294361	-0.0016027753	-0.030087184	-0.0407795084	-0.221586	0.765274	0.136504	0.0290952	0.000432002	-0.007646659999999999
4157.307282785355	3923.6716517356454	4557.643685798177	0.989511	60.475891	0.1450334999999998	-0.0007851552999999999	-0.0058347213	-0.0456317951	0.0172774402	-0.035206621800000004	-0.0062139452	0.0003823678	0.0007973397	-0.0052938444999999995	-0.0244165489	0.012616806699999998	0.0044959245	0.0286779591	-0.0005343805	-0.0294287249	-0.0408108394	-0.0279075389	0.0016027753	0.0301593216	0.04076888	0.027117992200000003	-0.0026700715999999998	-0.0308692487	-0.0406989797	-0.232855	0.7986379999999998	0.177941	0.0299136	0.000148402	-0.007569389999999999
4160.010578288449	3928.7097523787047	4551.041881084821	0.962654	58.834496	0.08164020000000015	-0.0062244946	-0.0034927468	0.0329918956	0.0083576025	-0.04835523269999999	0.0021176904	0.0002708608	0.004484045	-0.0320187916	0.027247742000000002	-0.0079351136	0.020729551399999997	0.0286017929	-0.0007481122000000001	-0.029650044700000003	-0.0407974108	-0.027515122799999996	0.0022433317	0.0306584702	0.040715193	0.026391494100000003	-0.0037355378999999996	-0.0316257148	-0.0405782861	-0.247952	0.824748	0.203576	0.0300536	0.000291776	-0.0075568
4151.953634041244	3913.547950000517	4540.345914709696	0.937358	57.288452	0.1367707	-0.0059673964	0.0054859477	0.032433118999999996	-0.002590629	0.0084466255	-0.0060825241	0.0073824743000000005	0.001692215	-0.0258681083	0.0259165781	-0.011273293700000001	0.0091859508	0.0285254307	-0.0009618233999999999	-0.0298695356	-0.0407795084	-0.027117992200000003	0.0028833346	0.0311473226	0.040643647000000005	0.025650345	-0.0047984442	-0.0323559548	-0.0404175466	-0.265308	0.810639	0.179866	0.0289487	0.000146052	-0.00793809
4140.165598085126	3914.210204117352	4529.512957392605	1.018112	62.2239	0.13109379999999993	-0.0018209466000000001	-0.0191791533	0.0001951133	-0.026810082000000002	0.0206491832	0.0170242328	0.0027421968	0.006800979699999999	-0.0229176298	-0.021921536800000002	-0.0162417978	0.026458858300000002	0.028448873	-0.0011755082	-0.030087184	-0.040757134	-0.0267162151	0.0035226260999999997	0.0316257148	0.0405542733	0.0248949564	-0.005858061800000001	-0.0330593632	-0.0402169198	-0.258065	0.800277	0.22698	0.02961	0.000363148	-0.00838719
4147.932852242373	3911.5816582456014	4526.643681055512	1.037804	63.427437	0.17052764999999986	0.0031219696000000003	-0.0388912524	-0.0422862802	0.0076839451	-0.010692403999999999	0.011764166000000001	-0.0010796946000000002	0.012169328600000001	-0.0185149483	-0.05657732	0.0070583327	0.0078672098	0.028372120299999998	-0.0013891607999999998	-0.0303029764	-0.0407302901	-0.026309860299999998	0.004161048499999999	0.0320934861	0.040447111200000004	0.024125747700000002	-0.0069136645	-0.0337353566	-0.039976603799999996	-0.232241	0.8236989999999998	0.236654	0.0299063	0.000169825	-0.00664466
4147.284891656253	3930.390532160578	4533.720888211374	1.136243	69.44371	0.1702372	-0.0064382219999999995	-0.0332452028	0.0492864342	0.0178338691	-0.0277289741	0.029905894300000003	0.0043655986	0.024909225299999997	-0.036922359	0.027803302999999998	-0.0224191533	0.023962196600000003	0.0282951731	-0.0016027753	-0.030516899700000003	-0.0406989797	-0.025898997400000002	0.0047984442	0.0325504794	0.0403222077	0.023343145699999998	-0.007964529	-0.0343833746	-0.039696835800000004	-0.194667	0.8318419999999999	0.304884	0.0303391	0.0007834889999999998	-0.00656532
4141.189037656499	3926.393883080001	4529.676022398697	1.031393	63.035576	0.34018908499999995	-0.0021157575	-0.0113795422	0.0474490466	-0.0137128605	-0.0003778586	0.0313546507	0.0014783464	0.0186330806	-0.0315103905	0.028369453	0.0004607771	0.020722222	0.028218032	-0.0018163457999999999	-0.0307289405	-0.0406632062	-0.0254836968	0.0054346559	0.0329965412	0.0401796174	0.022547585099999996	-0.0090099351	-0.0350028797	-0.0393778917	-0.312133	0.817888	0.269697	0.0310196	-5.84627e-05	-0.008514509999999998
4127.3192430533145	3912.3475428668708	4532.169085077803	1.058503	64.692482	0.215465485	-0.0036833655	-0.028067285299999998	-0.0016765228	-0.03825491	0.009192226099999999	0.0470874672	0.0012190394	0.030528133500000002	-0.0448376065	-0.0347527054	-0.013941206599999999	0.0288974846	0.0281406975	-0.0020298666	-0.030939085800000002	-0.0406229735	-0.0250640298	0.0060695267	0.0334315218	0.0400194031	0.021739507400000004	-0.0100491661	-0.0355933581	-0.0390200864	-0.282818	0.8432509999999999	0.300597	0.0323304	0.000685557	-0.00797158
4153.461278592078	3918.429837494939	4543.163802523614	1.147049	70.104149	0.4150831500000001	-0.0192760701	-0.041763770299999996	-0.037975867	-0.0069826997	-0.0347879014	0.0335950494	0.019257203799999997	0.026519470899999998	-0.0281510481	-0.0428556992	0.0042880604999999995	-0.0211502225	0.028063170099999996	-0.0022433317	-0.0311473226	-0.0405782861	-0.024640068199999997	0.0067028999	0.033855275	0.039841635	0.0209193612	-0.01108151	-0.0361543203	-0.038623773	-0.208637	0.849709	0.32778	0.0294691	0.00172325	-0.00572535
